"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,04354;-0,03496;0,833737;10.870,9;-60;-60
0,04356;-0,03364;0,836364;10.875,9;-60;-60
0,04358;-0,03296;0,834545;10.880,9;-60;-60
0,0436;-0,03252;0,837172;10.885,8;-60;-60
0,04362;-0,0322;0,837172;10.890,8;-60;-60
0,04364;-0,03204;0,83596;10.895,8;-60;-60
0,04366;-0,032;0,837576;10.900,8;-60;-60
0,04368;-0,03192;0,837576;10.905,8;-60;-60
0,0437;-0,0318;0,837576;10.910,8;-60;-60
0,04372;-0,03176;0,837576;10.915,8;-60;-60
0,04374;-0,03132;0,83798;10.920,8;-60;-60
0,04376;-0,0302;0,836768;10.925,8;-60;-60
0,04378;-0,029;0,83596;10.930,8;-60;-60
0,0438;-0,02836;0,836162;10.935,8;-60;-60
0,04382;-0,028;0,838788;10.940,8;-60;-60
0,04384;-0,02788;0,839798;10.945,8;-60;-60
0,04386;-0,02772;0,840808;10.950,8;-60;-60
0,04388;-0,02732;0,839798;10.955,8;-60;-60
0,0439;-0,02584;0,840404;10.960,8;-60;-60
0,04392;-0,0254;0,841414;10.965,7;-60;-60
0,04394;-0,02472;0,841616;10.970,7;-60;-60
0,04396;-0,02424;0,842222;10.975,7;-60;-60
0,04398;-0,02396;0,843434;10.980,7;-60;-60
0,044;-0,0238;0,845455;10.985,7;-60;-60
0,04402;-0,02328;0,84101;10.990,7;-60;-60
0,04404;-0,02272;0,84202;10.995,7;-60;-60
0,04406;-0,02228;0,841414;11.000,7;-60;-60
0,04408;-0,0208;0,841414;11.005,7;-60;-60
0,0441;-0,0204;0,839798;11.010,7;-60;-60
0,04412;-0,02016;0,839394;11.015,7;-60;-60
0,04414;-0,02008;0,840606;11.020,7;-60;-60
0,04416;-0,02004;0,837576;11.025,7;-60;-60
0,04418;-0,01964;0,839192;11.030,7;-60;-60
0,0442;-0,0194;0,840404;11.035,7;-60;-60
0,04422;-0,01828;0,838586;11.040,6;-60;-60
0,04424;-0,01756;0,838384;11.045,6;-60;-60
0,04426;-0,01664;0,839192;11.050,6;-60;-60
0,04428;-0,01644;0,837778;11.055,6;-60;-60
0,0443;-0,01624;0,838182;11.060,6;-60;-60
0,04432;-0,01612;0,835556;11.065,6;-60;-60
0,04434;-0,016;0,834949;11.070,6;-60;-60
0,04436;-0,01592;0,833939;11.075,6;-60;-60
0,04438;-0,01588;0,832727;11.080,6;-60;-60
0,0444;-0,01576;0,832323;11.085,6;-60;-60
0,04442;-0,01532;0,831919;11.090,6;-60;-60
0,04444;-0,0144;0,831515;11.095,6;-60;-60
0,04446;-0,01312;0,831919;11.100,6;-60;-60
0,04448;-0,01272;0,833131;11.105,6;-60;-60
0,0445;-0,0124;0,832323;11.110,6;-60;-60
0,04452;-0,01212;0,831313;11.115,5;-60;-60
0,04454;-0,012;0,829697;11.120,5;-60;-60
0,04456;-0,01176;0,828081;11.125,5;-60;-60
0,04458;-0,01144;0,828081;11.130,5;-60;-60
0,0446;-0,01108;0,826263;11.135,5;-60;-60
0,04462;-0,00972;0,824242;11.140,5;-60;-60
0,04464;-0,0084;0,822828;11.145,5;-60;-60
0,04466;-0,0084;0,822424;11.150,5;-60;-60
0,04468;-0,00796;0,820808;11.155,5;-60;-60
0,0447;-0,008;0,81798;11.160,5;-60;-60
0,04472;-0,00764;0,816162;11.165,5;-60;-60
0,04474;-0,00716;0,812323;11.170,5;-60;-60
0,04476;-0,00652;0,812121;11.175,5;-60;-60
0,04478;-0,00552;0,809293;11.180,5;-60;-60
0,0448;-0,00536;0,806061;11.185,5;-60;-60
0,04482;-0,00424;0,803232;11.190,5;-60;-60
0,04484;-0,00416;0,800404;11.195,4;-60;-60
0,04486;-0,00404;0,797172;11.200,4;-60;-60
0,04488;-0,00396;0,792525;11.205,4;-60;-60
0,0449;-0,00396;0,789293;11.210,4;-60;-60
0,04492;-0,00384;0,788889;11.215,4;-60;-60
0,04494;-0,00348;0,785657;11.220,4;-60;-60
0,04496;-0,00256;0,782828;11.225,4;-60;-60
0,04498;-0,00148;0,778788;11.230,4;-60;-60
0,045;-0,00068;0,777374;11.235,4;-60;-60
0,04502;-0,00044;0,776364;11.240,4;-60;-60
0,04504;-0,00012;0,771111;11.245,4;-60;-60
0,04506;-8e-05;0,768283;11.250,4;-60;-60
0,04508;0;0,767273;11.255,4;-60;-60
0,0451;4e-05;0,761818;11.260,4;-60;-60
0,04512;0,0002;0,757172;11.265,4;-60;-60
0,04514;0,00016;0,753737;11.270,3;-60;-60
0,04516;0,00052;0,752121;11.275,3;-60;-60
0,04518;0,00144;0,747677;11.280,3;-60;-60
0,0452;0,00188;0,745455;11.285,3;-60;-60
0,04522;0,00244;0,743838;11.290,3;-60;-60
0,04524;0,00272;0,735758;11.295,3;-60;-60
0,04526;0,00368;0,728889;11.300,3;-60;-60
0,04528;0,00364;0,727071;11.305,3;-60;-60
0,0453;0,00364;0,724444;11.310,3;-60;-60
0,04532;0,004;0,719596;11.315,3;-60;-60
0,04534;0,00404;0,711919;11.320,3;-60;-60
0,04536;0,00404;0,707879;11.325,3;-60;-60
0,04538;0,00416;0,706869;11.330,3;-60;-60
0,0454;0,0044;0,704848;11.335,3;-60;-60
0,04542;0,0048;0,696566;11.340,3;-60;-60
0,04544;0,00492;0,689293;11.345,3;-60;-60
0,04546;0,00512;0,686869;11.350,2;-60;-60
0,04548;0,00544;0,685657;11.355,2;-60;-60
0,0455;0,00624;0,679192;11.360,2;-60;-60
0,04552;0,00688;0,671919;11.365,2;-60;-60
0,04554;0,00712;0,667475;11.370,2;-60;-60
0,04556;0,00756;0,666061;11.375,2;-60;-60
0,04558;0,00732;0,66202;11.380,2;-60;-60
0,0456;0,0076;0,65596;11.385,2;-60;-60
0,04562;0,00804;0,648485;11.390,2;-60;-60
0,04564;0,0082;0,645253;11.395,2;-60;-60
0,04566;0,00816;0,638182;11.400,2;-60;-60
0,04568;0,00836;0,628485;11.405,2;-60;-60
0,0457;0,00828;0,626465;11.410,2;-60;-60
0,04572;0,0084;0,626263;11.415,2;-60;-60
0,04574;0,00844;0,621414;11.420,2;-60;-60
0,04576;0,00888;0,614545;11.425,1;-60;-60
0,04578;0,0086;0,607273;11.430,1;-60;-60
0,0458;0,0092;0,605859;11.435,1;-60;-60
0,04582;0,0096;0,604242;11.440,1;-60;-60
0,04584;0,00984;0,59697;11.445,1;-60;-60
0,04586;0,0102;0,591111;11.450,1;-60;-60
0,04588;0,00996;0,586061;11.455,1;-60;-60
0,0459;0,01016;0,583838;11.460,1;-60;-60
0,04592;0,01064;0,579192;11.465,1;-60;-60
0,04594;0,01024;0,574747;11.470,1;-60;-60
0,04596;0,01044;0,567879;11.475,1;-60;-60
0,04598;0,01048;0,566061;11.480,1;-60;-60
0,046;0,0106;0,561212;11.485,1;-60;-60
0,04602;0,01104;0,556566;11.490,1;-60;-60
0,04604;0,0112;0,552323;11.495,1;-60;-60
0,04606;0,01108;0,547273;11.500;-60;-60
0,04608;0,01096;0,544444;11.505;-60;-60
0,0461;0,01116;0,542828;11.510;-60;-60
0,04612;0,01116;0,537374;11.515;-60;-60
0,04614;0,01152;0,532929;11.520;-60;-60
0,04616;0,011;0,527475;11.525;-60;-60
0,04618;0,0112;0,526465;11.530;-60;-60
0,0462;0,01168;0,525253;11.535;-60;-60
0,04622;0,01172;0,521414;11.540;-60;-60
0,04624;0,01168;0,516162;11.545;-60;-60
0,04626;0,01172;0,511313;11.550;-60;-60
0,04628;0,01184;0,506061;11.555;-60;-60
0,0463;0,01196;0,504242;11.560;-60;-60
0,04632;0,01196;0,502222;11.565;-60;-60
0,04634;0,01196;0,498182;11.570;-60;-60
0,04636;0,01192;0,490909;11.575;-60;-60
0,04638;0,01196;0,484848;11.579,9;-60;-60
0,0464;0,012;0,481616;11.584,9;-60;-60
0,04642;0,012;0,473737;11.589,9;-60;-60
0,04644;0,012;0,467475;11.594,9;-60;-60
0,04646;0,01196;0,465051;11.599,9;-60;-60
0,04648;0,012;0,464444;11.604,9;-60;-60
0,0465;0,012;0,459596;11.609,9;-60;-60
0,04652;0,012;0,447677;11.614,9;-60;-60
0,04654;0,01204;0,446263;11.619,9;-60;-60
0,04656;0,01204;0,443636;11.624,9;-60;-60
0,04658;0,012;0,440202;11.629,9;-60;-60
0,0466;0,01204;0,430707;11.634,9;-60;-60
0,04662;0,01204;0,424848;11.639,9;-60;-60
0,04664;0,01204;0,42404;11.644,9;-60;-60
0,04666;0,012;0,417576;11.649,9;-60;-60
0,04668;0,01204;0,411313;11.654,8;-60;-60
0,0467;0,01212;0,405253;11.659,8;-60;-60
0,04672;0,01224;0,401818;11.664,8;-60;-60
0,04674;0,01248;0,396768;11.669,8;-60;-60
0,04676;0,01224;0,387273;11.674,8;-60;-60
0,04678;0,01236;0,383636;11.679,8;-60;-60
0,0468;0,01224;0,38303;11.684,8;-60;-60
0,04682;0,01224;0,379394;11.689,8;-60;-60
0,04684;0,01276;0,369899;11.694,8;-60;-60
0,04686;0,01324;0,366061;11.699,8;-60;-60
0,04688;0,01336;0,363232;11.704,8;-60;-60
0,0469;0,01332;0,359192;11.709,8;-60;-60
0,04692;0,01316;0,346465;11.714,8;-60;-60
0,04694;0,01348;0,343434;11.719,8;-60;-60
0,04696;0,01392;0,342626;11.724,8;-60;-60
0,04698;0,01436;0,335354;11.729,8;-60;-60
0,047;0,01444;0,325253;11.734,7;-60;-60
0,04702;0,01432;0,323434;11.739,7;-60;-60
0,04704;0,01472;0,321212;11.744,7;-60;-60
0,04706;0,01408;0,312727;11.749,7;-60;-60
0,04708;0,0146;0,305859;11.754,7;-60;-60
0,0471;0,0146;0,303232;11.759,7;-60;-60
0,04712;0,01516;0,30303;11.764,7;-60;-60
0,04714;0,01512;0,302222;11.769,7;-60;-60
0,04716;0,0152;0,297778;11.774,7;-60;-60
0,04718;0,01556;0,289697;11.779,7;-60;-60
0,0472;0,01564;0,283232;11.784,7;-60;-60
0,04722;0,01536;0,282828;11.789,7;-60;-60
0,04724;0,01552;0,280606;11.794,7;-60;-60
0,04726;0,0156;0,271919;11.799,7;-60;-60
0,04728;0,01552;0,264646;11.804,7;-60;-60
0,0473;0,0156;0,262626;11.809,6;-60;-60
0,04732;0,0156;0,262222;11.814,6;-60;-60
0,04734;0,01568;0,256162;11.819,6;-60;-60
0,04736;0,01576;0,248687;11.824,6;-60;-60
0,04738;0,01576;0,242828;11.829,6;-60;-60
0,0474;0,01564;0,24202;11.834,6;-60;-60
0,04742;0,01588;0,23899;11.839,6;-60;-60
0,04744;0,0158;0,230707;11.844,6;-60;-60
0,04746;0,01588;0,224444;11.849,6;-60;-60
0,04748;0,01576;0,222424;11.854,6;-60;-60
0,0475;0,01596;0,22202;11.859,6;-60;-60
0,04752;0,01596;0,220404;11.864,6;-60;-60
0,04754;0,01588;0,21596;11.869,6;-60;-60
0,04756;0,01592;0,207071;11.874,6;-60;-60
0,04758;0,01596;0,202626;11.879,6;-60;-60
0,0476;0,01588;0,201616;11.884,6;-60;-60
0,04762;0,01588;0,201212;11.889,5;-60;-60
0,04764;0,01596;0,191313;11.894,5;-60;-60
0,04766;0,01596;0,185253;11.899,5;-60;-60
0,04768;0,01592;0,181818;11.904,5;-60;-60
0,0477;0,01596;0,178384;11.909,5;-60;-60
0,04772;0,01596;0,172323;11.914,5;-60;-60
0,04774;0,016;0,166667;11.919,5;-60;-60
0,04776;0,01596;0,16303;11.924,5;-60;-60
0,04778;0,016;0,158384;11.929,5;-60;-60
0,0478;0,016;0,153131;11.934,5;-60;-60
0,04782;0,01596;0,146869;11.939,5;-60;-60
0,04784;0,01592;0,141818;11.944,5;-60;-60
0,04786;0,016;0,141414;11.949,5;-60;-60
0,04788;0,016;0,141414;11.954,5;-60;-60
0,0479;0,01596;0,140202;11.959,5;-60;-60
0,04792;0,016;0,135354;11.964,4;-60;-60
0,04794;0,016;0,130303;11.969,4;-60;-60
0,04796;0,016;0,125455;11.974,4;-60;-60
0,04798;0,016;0,121212;11.979,4;-60;-60
0,048;0,016;0,12101;11.984,4;-60;-60
0,04802;0,016;0,118788;11.989,4;-60;-60
0,04804;0,016;0,111111;11.994,4;-60;-60
0,04806;0,016;0,108687;11.999,4;-60;-60
0,04808;0,01596;0,108283;12.004,4;-60;-60
0,0481;0,016;0,108485;12.009,4;-60;-60
0,04812;0,01604;0,105859;12.014,4;-60;-60
0,04814;0,01604;0,102828;12.019,4;-60;-60
0,04816;0,01604;0,0971717;12.024,4;-60;-60
0,04818;0,016;0,0917172;12.029,4;-60;-60
0,0482;0,01604;0,0874747;12.034,4;-60;-60
0,04822;0,016;0,0854545;12.039,3;-60;-60
0,04824;0,016;0,0814141;12.044,3;-60;-60
0,04826;0,016;0,08;12.049,3;-60;-60
0,04828;0,01596;0,0775758;12.054,3;-60;-60
0,0483;0,01592;0,0729293;12.059,3;-60;-60
0,04832;0,016;0,0662626;12.064,3;-60;-60
0,04834;0,01596;0,0620202;12.069,3;-60;-60
0,04836;0,01596;0,0610101;12.074,3;-60;-60
0,04838;0,016;0,0606061;12.079,3;-60;-60
0,0484;0,016;0,060202;12.084,3;-60;-60
0,04842;0,016;0,0606061;12.089,3;-60;-60
0,04844;0,016;0,0579798;12.094,3;-60;-60
0,04846;0,01596;0,0567677;12.099,3;-60;-60
0,04848;0,016;0,0533333;12.104,3;-60;-60
0,0485;0,016;0,0478788;12.109,3;-60;-60
0,04852;0,01596;0,0438384;12.114,3;-60;-60
0,04854;0,016;0,0416162;12.119,2;-60;-60
0,04856;0,016;0,0406061;12.124,2;-60;-60
0,04858;0,01596;0,039596;12.129,2;-60;-60
0,0486;0,01596;0,039798;12.134,2;-60;-60
0,04862;0,016;0,0335354;12.139,2;-60;-60
0,04864;0,01596;0,030101;12.144,2;-60;-60
0,04866;0,016;0,0264646;12.149,2;-60;-60
0,04868;0,016;0,0240404;12.154,2;-60;-60
0,0487;0,016;0,0212121;12.159,2;-60;-60
0,04872;0,016;0,0206061;12.164,2;-60;-60
0,04874;0,01592;0,020202;12.169,2;-60;-60
0,04876;0,016;0,0191919;12.174,2;-60;-60
0,04878;0,01592;0,0191919;12.179,2;-60;-60
0,0488;0,01596;0,0131313;12.184,2;-60;-60
0,04882;0,016;0,00888889;12.189,2;-60;-60
0,04884;0,01592;0,00707071;12.194,1;-60;-60
0,04886;0,016;0,0040404;12.199,1;-60;-60
0,04888;0,01588;0,00020202;12.204,1;-60;-60
0,0489;0,01588;-0,00242424;12.209,1;-60;-60
0,04892;0,01588;-0,00444444;12.214,1;-60;-60
0,04894;0,01592;-0,00525253;12.219,1;-60;-60
0,04896;0,01592;-0,00626263;12.224,1;-60;-60
0,04898;0,01592;-0,0111111;12.229,1;-60;-60
0,049;0,01584;-0,0123232;12.234,1;-60;-60
0,04902;0,01592;-0,0145455;12.239,1;-60;-60
0,04904;0,01576;-0,0159596;12.244,1;-60;-60
0,04906;0,01592;-0,0173737;12.249,1;-60;-60
0,04908;0,01588;-0,0214141;12.254,1;-60;-60
0,0491;0,016;-0,0248485;12.259,1;-60;-60
0,04912;0,01592;-0,0266667;12.264,1;-60;-60
0,04914;0,01576;-0,0284848;12.269,1;-60;-60
0,04916;0,016;-0,0315152;12.274;-60;-60
0,04918;0,01592;-0,0329293;12.279;-60;-60
0,0492;0,01584;-0,0383838;12.284;-60;-60
0,04922;0,01596;-0,039596;12.289;-60;-60
0,04924;0,016;-0,04;12.294;-60;-60
0,04926;0,01596;-0,0412121;12.299;-60;-60
0,04928;0,01592;-0,0424242;12.304;-60;-60
0,0493;0,01596;-0,0448485;12.309;-60;-60
0,04932;0,016;-0,0513131;12.314;-60;-60
0,04934;0,01596;-0,0563636;12.319;-60;-60
0,04936;0,016;-0,0585859;12.324;-60;-60
0,04938;0,016;-0,060404;12.329;-60;-60
0,0494;0,016;-0,0610101;12.334;-60;-60
0,04942;0,01596;-0,0626263;12.339;-60;-60
0,04944;0,01596;-0,0682828;12.344;-60;-60
0,04946;0,016;-0,0755556;12.348,9;-60;-60
0,04948;0,016;-0,0789899;12.353,9;-60;-60
0,0495;0,01596;-0,08;12.358,9;-60;-60
0,04952;0,016;-0,0820202;12.363,9;-60;-60
0,04954;0,01604;-0,0836364;12.368,9;-60;-60
0,04956;0,016;-0,090101;12.373,9;-60;-60
0,04958;0,016;-0,0959596;12.378,9;-60;-60
0,0496;0,01604;-0,100202;12.383,9;-60;-60
0,04962;0,01604;-0,100808;12.388,9;-60;-60
0,04964;0,01612;-0,101212;12.393,9;-60;-60
0,04966;0,01632;-0,10303;12.398,9;-60;-60
0,04968;0,01624;-0,106667;12.403,9;-60;-60
0,0497;0,01624;-0,117374;12.408,9;-60;-60
0,04972;0,01636;-0,119394;12.413,9;-60;-60
0,04974;0,01664;-0,121212;12.418,9;-60;-60
0,04976;0,01688;-0,121212;12.423,8;-60;-60
0,04978;0,01736;-0,125253;12.428,8;-60;-60
0,0498;0,01728;-0,130909;12.433,8;-60;-60
0,04982;0,01772;-0,139596;12.438,8;-60;-60
0,04984;0,01752;-0,141414;12.443,8;-60;-60
0,04986;0,01868;-0,14202;12.448,8;-60;-60
0,04988;0,0188;-0,144242;12.453,8;-60;-60
0,0499;0,01932;-0,157172;12.458,8;-60;-60
0,04992;0,01944;-0,160606;12.463,8;-60;-60
0,04994;0,01948;-0,161818;12.468,8;-60;-60
0,04996;0,01988;-0,164848;12.473,8;-60;-60
0,04998;0,02;-0,171515;12.478,8;-60;-60
0,05;0,02004;-0,178586;12.483,8;-60;-60
0,05002;0,0202;-0,181818;12.488,8;-60;-60
0,05004;0,02012;-0,181818;12.493,8;-60;-60
0,05006;0,02032;-0,185455;12.498,8;-60;-60
0,05008;0,02072;-0,189899;12.503,7;-60;-60
0,0501;0,02136;-0,200606;12.508,7;-60;-60
0,05012;0,02116;-0,201818;12.513,7;-60;-60
0,05014;0,02212;-0,203232;12.518,7;-60;-60
0,05016;0,02268;-0,207879;12.523,7;-60;-60
0,05018;0,02352;-0,216566;12.528,7;-60;-60
0,0502;0,02372;-0,22101;12.533,7;-60;-60
0,05022;0,02364;-0,223838;12.538,7;-60;-60
0,05024;0,02396;-0,227879;12.543,7;-60;-60
0,05026;0,0242;-0,234949;12.548,7;-60;-60
0,05028;0,02424;-0,243232;12.553,7;-60;-60
0,0503;0,02436;-0,251515;12.558,7;-60;-60
0,05032;0,02536;-0,257576;12.563,7;-60;-60
0,05034;0,026;-0,26202;12.568,7;-60;-60
0,05036;0,02656;-0,262626;12.573,7;-60;-60
0,05038;0,02728;-0,264444;12.578,6;-60;-60
0,0504;0,02748;-0,272929;12.583,6;-60;-60
0,05042;0,02772;-0,279394;12.588,6;-60;-60
0,05044;0,02792;-0,28303;12.593,6;-60;-60
0,05046;0,02796;-0,283838;12.598,6;-60;-60
0,05048;0,02808;-0,293333;12.603,6;-60;-60
0,0505;0,02808;-0,300606;12.608,6;-60;-60
0,05052;0,02832;-0,30303;12.613,6;-60;-60
0,05054;0,02884;-0,306061;12.618,6;-60;-60
0,05056;0,02904;-0,312727;12.623,6;-60;-60
0,05058;0,03016;-0,322626;12.628,6;-60;-60
0,0506;0,0308;-0,32303;12.633,6;-60;-60
0,05062;0,03104;-0,327273;12.638,6;-60;-60
0,05064;0,03172;-0,33798;12.643,6;-60;-60
0,05066;0,03192;-0,343232;12.648,6;-60;-60
0,05068;0,032;-0,343434;12.653,6;-60;-60
0,0507;0,03204;-0,34404;12.658,5;-60;-60
0,05072;0,03204;-0,352929;12.663,5;-60;-60
0,05074;0,03216;-0,360606;12.668,5;-60;-60
0,05076;0,03284;-0,363434;12.673,5;-60;-60
0,05078;0,03316;-0,36404;12.678,5;-60;-60
0,0508;0,03424;-0,367475;12.683,5;-60;-60
0,05082;0,03488;-0,376364;12.688,5;-60;-60
0,05084;0,03552;-0,382222;12.693,5;-60;-60
0,05086;0,03588;-0,383838;12.698,5;-60;-60
0,05088;0,03612;-0,388081;12.703,5;-60;-60
0,0509;0,03632;-0,397576;12.708,5;-60;-60
0,05092;0,03652;-0,40303;12.713,5;-60;-60
0,05094;0,03752;-0,406869;12.718,5;-60;-60
0,05096;0,03824;-0,412323;12.723,5;-60;-60
0,05098;0,03924;-0,419394;12.728,5;-60;-60
0,051;0,03988;-0,423636;12.733,4;-60;-60
0,05102;0,04032;-0,424848;12.738,4;-60;-60
0,05104;0,04072;-0,428485;12.743,4;-60;-60
0,05106;0,04116;-0,438788;12.748,4;-60;-60
0,05108;0,04248;-0,442626;12.753,4;-60;-60
0,0511;0,04308;-0,444646;12.758,4;-60;-60
0,05112;0,04364;-0,448081;12.763,4;-60;-60
0,05114;0,04392;-0,459394;12.768,4;-60;-60
0,05116;0,044;-0,463838;12.773,4;-60;-60
0,05118;0,04456;-0,464848;12.778,4;-60;-60
0,0512;0,04516;-0,467475;12.783,4;-60;-60
0,05122;0,04584;-0,477576;12.788,4;-60;-60
0,05124;0,04676;-0,481818;12.793,4;-60;-60
0,05126;0,04768;-0,484444;12.798,4;-60;-60
0,05128;0,04768;-0,487677;12.803,4;-60;-60
0,0513;0,04796;-0,495152;12.808,3;-60;-60
0,05132;0,04804;-0,503636;12.813,3;-60;-60
0,05134;0,04804;-0,504646;12.818,3;-60;-60
0,05136;0,04812;-0,505051;12.823,3;-60;-60
0,05138;0,04836;-0,506061;12.828,3;-60;-60
0,0514;0,04912;-0,507879;12.833,3;-60;-60
0,05142;0,04972;-0,511717;12.838,3;-60;-60
0,05144;0,05084;-0,52101;12.843,3;-60;-60
0,05146;0,05132;-0,52404;12.848,3;-60;-60
0,05148;0,05168;-0,524848;12.853,3;-60;-60
0,0515;0,05196;-0,527071;12.858,3;-60;-60
0,05152;0,05208;-0,533535;12.863,3;-60;-60
0,05154;0,05212;-0,537778;12.868,3;-60;-60
0,05156;0,05228;-0,545253;12.873,3;-60;-60
0,05158;0,05248;-0,545253;12.878,3;-60;-60
0,0516;0,0528;-0,547677;12.883,3;-60;-60
0,05162;0,05316;-0,553535;12.888,2;-60;-60
0,05164;0,054;-0,559596;12.893,2;-60;-60
0,05166;0,05448;-0,562222;12.898,2;-60;-60
0,05168;0,0546;-0,566061;12.903,2;-60;-60
0,0517;0,05548;-0,568485;12.908,2;-60;-60
0,05172;0,05572;-0,57697;12.913,2;-60;-60
0,05174;0,0558;-0,578586;12.918,2;-60;-60
0,05176;0,05592;-0,582828;12.923,2;-60;-60
0,05178;0,056;-0,584444;12.928,2;-60;-60
0,0518;0,056;-0,585455;12.933,2;-60;-60
0,05182;0,05616;-0,587677;12.938,2;-60;-60
0,05184;0,05612;-0,590707;12.943,2;-60;-60
0,05186;0,0562;-0,593333;12.948,2;-60;-60
0,05188;0,05628;-0,6;12.953,2;-60;-60
0,0519;0,05612;-0,602828;12.958,2;-60;-60
0,05192;0,05652;-0,605253;12.963,1;-60;-60
0,05194;0,0564;-0,606869;12.968,1;-60;-60
0,05196;0,05716;-0,610101;12.973,1;-60;-60
0,05198;0,057;-0,612929;12.978,1;-60;-60
0,052;0,0572;-0,618182;12.983,1;-60;-60
0,05202;0,05752;-0,62404;12.988,1;-60;-60
0,05204;0,05756;-0,626465;12.993,1;-60;-60
0,05206;0,0574;-0,627071;12.998,1;-60;-60
0,05208;0,05752;-0,630707;13.003,1;-60;-60
0,0521;0,0574;-0,633131;13.008,1;-60;-60
0,05212;0,05772;-0,636768;13.013,1;-60;-60
0,05214;0,05732;-0,64404;13.018,1;-60;-60
0,05216;0,05716;-0,646263;13.023,1;-60;-60
0,05218;0,05752;-0,647475;13.028,1;-60;-60
0,0522;0,05748;-0,650101;13.033,1;-60;-60
0,05222;0,05752;-0,655758;13.038,1;-60;-60
0,05224;0,0576;-0,664646;13.043;-60;-60
0,05226;0,05716;-0,666465;13.048;-60;-60
0,05228;0,05696;-0,666465;13.053;-60;-60
0,0523;0,05696;-0,666667;13.058;-60;-60
0,05232;0,0568;-0,666667;13.063;-60;-60
0,05234;0,05672;-0,670909;13.068;-60;-60
0,05236;0,05624;-0,676566;13.073;-60;-60
0,05238;0,05664;-0,681212;13.078;-60;-60
0,0524;0,0564;-0,686869;13.083;-60;-60
0,05242;0,05636;-0,686869;13.088;-60;-60
0,05244;0,0562;-0,687879;13.093;-60;-60
0,05246;0,0562;-0,691515;13.098;-60;-60
0,05248;0,056;-0,695758;13.103;-60;-60
0,0525;0,05624;-0,702626;13.108;-60;-60
0,05252;0,05616;-0,704242;13.113;-60;-60
0,05254;0,056;-0,707273;13.117,9;-60;-60
0,05256;0,05604;-0,709091;13.122,9;-60;-60
0,05258;0,05604;-0,711717;13.127,9;-60;-60
0,0526;0,056;-0,716364;13.132,9;-60;-60
0,05262;0,05596;-0,720202;13.137,9;-60;-60
0,05264;0,05588;-0,725051;13.142,9;-60;-60
0,05266;0,0556;-0,726263;13.147,9;-60;-60
0,05268;0,05552;-0,728081;13.152,9;-60;-60
0,0527;0,05532;-0,730909;13.157,9;-60;-60
0,05272;0,05524;-0,734141;13.162,9;-60;-60
0,05274;0,05488;-0,737172;13.167,9;-60;-60
0,05276;0,0544;-0,740202;13.172,9;-60;-60
0,05278;0,05396;-0,744444;13.177,9;-60;-60
0,0528;0,0532;-0,746061;13.182,9;-60;-60
0,05282;0,0536;-0,746667;13.187,9;-60;-60
0,05284;0,053;-0,747273;13.192,8;-60;-60
0,05286;0,05268;-0,748283;13.197,8;-60;-60
0,05288;0,05244;-0,749091;13.202,8;-60;-60
0,0529;0,05224;-0,751111;13.207,8;-60;-60
0,05292;0,05208;-0,754545;13.212,8;-60;-60
0,05294;0,05196;-0,757778;13.217,8;-60;-60
0,05296;0,05192;-0,759798;13.222,8;-60;-60
0,05298;0,05184;-0,760404;13.227,8;-60;-60
0,053;0,05172;-0,761414;13.232,8;-60;-60
0,05302;0,05152;-0,76303;13.237,8;-60;-60
0,05304;0,05156;-0,764646;13.242,8;-60;-60
0,05306;0,0514;-0,764646;13.247,8;-60;-60
0,05308;0,05068;-0,765253;13.252,8;-60;-60
0,0531;0,05;-0,767071;13.257,8;-60;-60
0,05312;0,04948;-0,766869;13.262,8;-60;-60
0,05314;0,04896;-0,767677;13.267,8;-60;-60
0,05316;0,04872;-0,767677;13.272,7;-60;-60
0,05318;0,04824;-0,768283;13.277,7;-60;-60
0,0532;0,04812;-0,768081;13.282,7;-60;-60
0,05322;0,04808;-0,768889;13.287,7;-60;-60
0,05324;0,048;-0,769899;13.292,7;-60;-60
0,05326;0,048;-0,770303;13.297,7;-60;-60
0,05328;0,048;-0,769899;13.302,7;-60;-60
0,0533;0,0478;-0,771111;13.307,7;-60;-60
0,05332;0,0476;-0,772121;13.312,7;-60;-60
0,05334;0,047;-0,772929;13.317,7;-60;-60
0,05336;0,046;-0,773131;13.322,7;-60;-60
0,05338;0,04504;-0,771717;13.327,7;-60;-60
0,0534;0,0452;-0,772525;13.332,7;-60;-60
0,05342;0,0442;-0,775758;13.337,7;-60;-60
0,05344;0,04388;-0,778586;13.342,7;-60;-60
0,05346;0,0438;-0,77596;13.347,6;-60;-60
0,05348;0,04312;-0,776566;13.352,6;-60;-60
0,0535;0,04244;-0,776768;13.357,6;-60;-60
0,05352;0,04196;-0,778788;13.362,6;-60;-60
0,05354;0,04176;-0,781212;13.367,6;-60;-60
0,05356;0,04052;-0,779192;13.372,6;-60;-60
0,05358;0,04012;-0,780202;13.377,6;-60;-60
0,0536;0,03984;-0,781212;13.382,6;-60;-60
0,05362;0,03936;-0,781616;13.387,6;-60;-60
0,05364;0,03816;-0,78303;13.392,6;-60;-60
0,05366;0,03712;-0,784242;13.397,6;-60;-60
0,05368;0,03656;-0,784848;13.402,6;-60;-60
0,0537;0,03624;-0,785657;13.407,6;-60;-60
